first_name,last_name,nickname,wins,losses,draws,belt,height_cm,weight_lbs,reach_in,stance,dob,url,reach,weight,elo
Edgar,Garcia,,14,5,0,False,178,170,71.0,Orthodox,"Feb 22, 1984",http://ufcstats.com/fighter-details/8d49545dadf9b919,71,170,1425
Elias,Garcia,,6,2,0,False,165,125,67.0,Southpaw,"Sep 13, 1992",http://ufcstats.com/fighter-details/ac5a7400da3a9a41,67,125,1460
Fernie,Garcia,,10,5,0,False,170,135,67.0,Orthodox,"Apr 12, 1992",http://ufcstats.com/fighter-details/9e92e1ca498d7244,67,135,1425
Leonard,Garcia,Bad Boy,18,13,1,False,178,145,68.0,Orthodox,"Jul 14, 1979",http://ufcstats.com/fighter-details/917e53fa0adea0d3,68,145,1410
Nick,Garcia,Nitro,8,3,0,False,163,125,,,,http://ufcstats.com/fighter-details/8a04d94dfcfab159,,125,1500
Rafa,Garcia,Gifted,17,4,0,False,170,155,70.0,Orthodox,"Aug 05, 1994",http://ufcstats.com/fighter-details/e132d47bd9efbbe0,70,155,1539
Steve,Garcia,Mean Machine,17,5,0,False,183,145,75.0,Southpaw,"May 22, 1992",http://ufcstats.com/fighter-details/97cf1a2c7c5e7889,75,145,1578
David,Gardner,,18,21,0,False,180,155,,Orthodox,"May 17, 1977",http://ufcstats.com/fighter-details/70167689d6a01793,,155,1500
Rulon,Gardner,,1,0,0,False,190,265,,Orthodox,"Aug 16, 1971",http://ufcstats.com/fighter-details/4f7e290e71d60f87,,265,1500
Pablo,Garza,The Scarecrow,12,4,0,False,185,145,73.0,Orthodox,"Sep 16, 1983",http://ufcstats.com/fighter-details/8e5bfd4e82352340,73,145,1497
Azamat,Gashimov,,8,3,0,False,168,125,,Orthodox,"Apr 07, 1990",http://ufcstats.com/fighter-details/a1b0715c4fd2dbd3,,125,1462
Brian,Gassaway,,29,20,2,False,185,170,,Orthodox,"Aug 07, 1972",http://ufcstats.com/fighter-details/e4770d5ed44a3970,,170,1481
Kelvin,Gastelum,,20,10,0,False,175,185,71.0,Southpaw,"Oct 24, 1991",http://ufcstats.com/fighter-details/8c0580d4fff106c1,71,185,1559
Willie,Gates,,12,7,0,False,173,125,72.0,Orthodox,"Jan 21, 1987",http://ufcstats.com/fighter-details/6ded9184b2284645,72,125,1463
Melissa,Gatto,,9,2,2,False,165,135,69.0,Orthodox,"May 02, 1996",http://ufcstats.com/fighter-details/a4a80dd7336ffd59,69,135,1518
Sean,Gauci,,10,1,0,False,165,125,64.0,Switch,"Oct 07, 1996",http://ufcstats.com/fighter-details/d758f272d94f5866,64,125,1500
Louis,Gaudinot,Goodnight,8,4,0,False,160,125,63.0,Orthodox,"Aug 28, 1984",http://ufcstats.com/fighter-details/b72a60a0cadff408,63,125,1465
Ateba,Gautier,The Silent Assassin,7,1,0,False,193,185,81.0,Switch,"Apr 10, 2002",http://ufcstats.com/fighter-details/2f815ed5f8278ba6,81,185,1519
Manuel,Gaxhja,,7,0,0,False,173,155,,Switch,"Jul 23, 1997",http://ufcstats.com/fighter-details/618643d0d5c0631d,,155,1500
Shamil,Gaziev,,14,1,0,False,193,265,78.0,Orthodox,"Feb 10, 1990",http://ufcstats.com/fighter-details/6747ccd6d1acd266,78,265,1545
Charlene,Gellner,Princess,0,4,0,False,157,125,,,,http://ufcstats.com/fighter-details/effd0b70e6749ab2,,125,1500
Chad,George,Savage,16,8,0,False,168,135,68.0,Southpaw,"Apr 30, 1982",http://ufcstats.com/fighter-details/14e797332ea32cdb,68,135,1500
Paul,Georgieff,,6,2,0,False,188,170,,Orthodox,"Sep 22, 1982",http://ufcstats.com/fighter-details/2f1700b3a4a09bc7,,170,1479
Brian,Geraghty,Duke,26,18,1,False,170,155,,Orthodox,"Nov 04, 1980",http://ufcstats.com/fighter-details/15edcf67ccf5be84,,155,1479
Derek,Getzel,The Pretzel,8,5,0,False,183,155,,,,http://ufcstats.com/fighter-details/42883268854b78be,,155,1500
Karine,Gevorgyan,The Princess,3,3,0,False,163,125,63.0,,"Mar 09, 1989",http://ufcstats.com/fighter-details/2db0c114414d4f06,63,125,1480
Yanis,Ghemmouri,The Desert Warrior,12,3,0,False,175,135,69.0,Orthodox,"Jan 24, 1995",http://ufcstats.com/fighter-details/eb70e786bbdf1d16,69,135,1466
Darrel,Gholar,,5,6,0,False,173,194,,Orthodox,,http://ufcstats.com/fighter-details/a24e080000fa7a35,,194,1480
Tiki,Ghosn,,10,7,1,False,178,170,,Orthodox,"Feb 09, 1977",http://ufcstats.com/fighter-details/cb6783c39c01d896,,170,1426
Christos,Giagos,The Spartan,20,12,0,False,178,155,71.0,Orthodox,"Jan 23, 1990",http://ufcstats.com/fighter-details/de45aaae23dfa392,71,155,1473
Joe,Giannetti,,6,1,0,False,183,155,74.0,Southpaw,"Jul 05, 1995",http://ufcstats.com/fighter-details/946db8a378903cc3,74,155,1480
Nick,Gibbons,,2,1,0,False,178,155,,,,http://ufcstats.com/fighter-details/96a221341035b701,,155,1500
James,Giboo,,13,5,0,False,180,170,,Orthodox,"Jan 06, 1978",http://ufcstats.com/fighter-details/f74e037b97917027,,170,1480
Chase,Gibson,El Guero,9,5,0,False,178,155,72.0,Orthodox,"Feb 07, 1990",http://ufcstats.com/fighter-details/09439946214993bc,72,155,1500
Cody,Gibson,The Renegade,22,11,0,False,178,135,71.0,Orthodox,"Sep 11, 1987",http://ufcstats.com/fighter-details/700a674c042b7a96,71,135,1457
Lance,Gibson,Fearless,4,5,0,False,175,185,,Orthodox,"Nov 20, 1970",http://ufcstats.com/fighter-details/63eedfcc73071d41,,185,1501
Lee,Gibson,Lethal,12,4,0,False,170,155,,,,http://ufcstats.com/fighter-details/69db199087a1a792,,155,1500
Kenny,Giddens,,12,7,0,False,180,155,,,,http://ufcstats.com/fighter-details/db8b800176d26f6e,,155,1500
Thomas,Gifford,The Young Lion,14,9,0,False,185,155,75.0,Orthodox,"Jul 26, 1992",http://ufcstats.com/fighter-details/e7f51d9f9e9259e7,75,155,1461
Joseph,Gigliotti,Capo,7,2,0,False,180,185,,Orthodox,"Aug 13, 1993",http://ufcstats.com/fighter-details/83825fad27ab3581,,185,1462
Joey,Gilbert,,2,3,0,False,180,155,,Orthodox,"Jun 05, 1976",http://ufcstats.com/fighter-details/6bb1d2b714d4b3bc,,155,1480
Trevin,Giles,,16,7,0,False,183,170,74.0,Orthodox,"Aug 06, 1992",http://ufcstats.com/fighter-details/b27a1fcb56a3035a,74,170,1492
Kultar,Gill,Black Mamba,12,8,0,False,183,154,,Orthodox,"Mar 24, 1979",http://ufcstats.com/fighter-details/42c96a9c4802e2e1,,154,1500
Gregor,Gillespie,The Gift,14,1,0,False,170,155,71.0,Orthodox,"Nov 13, 1986",http://ufcstats.com/fighter-details/84ff027394f7e470,71,155,1612
Jesse,Gillespie,,3,2,0,False,,185,,,,http://ufcstats.com/fighter-details/160b931119c1bf91,,185,1500
Jason,Gilliam,,14,9,0,False,183,170,,Orthodox,,http://ufcstats.com/fighter-details/91720876db0ee468,,170,1457
Micheal,Gillmore,The Gentleman,6,5,0,False,180,170,72.0,Orthodox,"Mar 28, 1987",http://ufcstats.com/fighter-details/ce175eaafe867d1f,72,170,1460
Krishaun,Gilmore,,0,1,0,False,,,,,,http://ufcstats.com/fighter-details/10ccdcd14c3dfcf1,,,1500
Alex,Gilpin,,11,1,0,False,170,145,,Orthodox,"Mar 26, 1992",http://ufcstats.com/fighter-details/762c69860eef65d8,,145,1500
Bob,Gilstrap,,5,7,0,False,190,200,,Orthodox,,http://ufcstats.com/fighter-details/c96518b7f6881004,,200,1479
Eperaim,Ginting,The Wolfman,6,1,0,False,163,135,64.0,Orthodox,"Nov 30, 1995",http://ufcstats.com/fighter-details/bad8ed7d714f1493,64,135,1500
Demetrius,Gioulacos,,0,1,0,False,180,185,,,,http://ufcstats.com/fighter-details/a58114c6dd0add64,,185,1500
Billy,Giovanella,Wolverine,9,5,0,False,173,125,,,"Aug 20, 1985",http://ufcstats.com/fighter-details/c1ea31a904fe08a9,,125,1500
He-Man,Gipson,,1,2,0,False,,,,,,http://ufcstats.com/fighter-details/3e03cec9767d37e6,,,1478
Israel,Giron,El Rojo,19,5,0,False,173,155,,,"Jan 16, 1974",http://ufcstats.com/fighter-details/4b4f6abdce986be6,,155,1500
Brandon,Girtz,Cold Roll,14,7,0,False,170,155,,,"Mar 06, 1985",http://ufcstats.com/fighter-details/81f1810f72df8f25,,155,1500
Jason,Glaza,,3,2,0,False,183,230,,,,http://ufcstats.com/fighter-details/fda067e842b07466,,230,1500
Mike,Glenn,,5,6,0,False,,205,,,"Oct 09, 1977",http://ufcstats.com/fighter-details/ed133185689088b3,,205,1500
Ricky,Glenn,The Gladiator,22,9,2,False,183,170,70.0,Southpaw,"Apr 12, 1989",http://ufcstats.com/fighter-details/814ff3018127e8fc,70,170,1475
Ivan,Gnizditskiy,,5,0,0,False,,205,,,"May 10, 1996",http://ufcstats.com/fighter-details/057a241e4ba90c4d,,205,1500
Mark,Godbeer,The Hand Of,13,4,0,False,193,240,77.0,Orthodox,"Nov 22, 1983",http://ufcstats.com/fighter-details/ad56b3f00ca38dfd,77,240,1500
Clint,Godfrey,,13,3,0,False,168,135,,Southpaw,"Oct 21, 1982",http://ufcstats.com/fighter-details/bd85ca0bb4f26cfc,,135,1500
Loopy,Godinez,,13,5,0,False,157,115,61.0,Orthodox,"Sep 06, 1993",http://ufcstats.com/fighter-details/8e5d953bdb9ae5e7,61,115,1553
Jason,Godsey,,16,16,0,False,188,230,,Orthodox,,http://ufcstats.com/fighter-details/5ca158b1cc9cb242,,230,1462
Allan,Goes,,10,5,2,False,183,205,,Orthodox,"Apr 20, 1971",http://ufcstats.com/fighter-details/e62b36885ecdac27,,205,1481
Billy Ray,Goff,,9,4,0,False,178,170,72.0,Switch,"Jun 18, 1998",http://ufcstats.com/fighter-details/fa07345cc9db5cc9,72,170,1479
Amiran,Gogoladze,,14,3,0,False,185,170,74.0,Switch,"Dec 09, 1997",http://ufcstats.com/fighter-details/5d1636b6c1688502,74,170,1500
Jonny,Goh,,3,4,0,False,180,155,,,,http://ufcstats.com/fighter-details/e86af30738a5452a,,155,1500
Hannah,Goldy,24K,6,4,0,False,163,115,61.0,Orthodox,"May 18, 1992",http://ufcstats.com/fighter-details/26e3f3928b1891d9,61,115,1445
Marcelo,Golm,,6,3,0,False,190,249,75.0,Orthodox,"Sep 15, 1992",http://ufcstats.com/fighter-details/ac29d508d78384c9,75,249,1458
Denise,Gomes,Dee,11,3,0,False,157,115,63.0,Orthodox,"Dec 30, 1999",http://ufcstats.com/fighter-details/cffb87059e645bd1,63,115,1560
Alan,Gomez,,2,0,0,False,,155,,,,http://ufcstats.com/fighter-details/0a66de3a797cf73a,,155,1500
David,Gomez,,1,2,0,False,,155,,,"Aug 08, 1983",http://ufcstats.com/fighter-details/489413d3be819647,,155,1500
Edson,Gomez,,6,2,0,False,173,170,69.0,Switch,"Feb 23, 1991",http://ufcstats.com/fighter-details/e90f4291f93708e6,69,170,1500
Frank,Gomez,,10,6,0,False,178,135,67.0,Orthodox,"Mar 31, 1986",http://ufcstats.com/fighter-details/a0a680fe2f6cc8e6,67,135,1500
Joey,Gomez,KO King,6,2,0,False,178,135,73.0,Orthodox,"Jul 21, 1986",http://ufcstats.com/fighter-details/0778f94eb5d588a5,73,135,1462
Joey,Gomez,,7,1,0,False,178,155,71.0,Orthodox,"Aug 29, 1989",http://ufcstats.com/fighter-details/3a28e1e641366308,71,155,1462
Luis,Gomez,Tiger Junior,4,1,0,False,170,145,68.0,Orthodox,"Jan 28, 1995",http://ufcstats.com/fighter-details/513e84bfe65ff509,68,145,1500
Sergio,Gomez,,10,3,0,False,168,155,,Orthodox,"Apr 29, 1982",http://ufcstats.com/fighter-details/af1e5c64b8663aa0,,155,1500
Ulysses,Gomez,Useless,9,5,0,False,168,125,,Orthodox,"May 25, 1983",http://ufcstats.com/fighter-details/1e35aa8955794580,,125,1460
Silvana,Gomez Juarez,La Malvada,11,5,0,False,160,115,65.0,Orthodox,"Dec 06, 1984",http://ufcstats.com/fighter-details/b4880ef2f838d4e1,65,115,1461
Takanori,Gomi,The Fireball Kid,35,14,0,False,170,155,70.0,Southpaw,"Sep 22, 1978",http://ufcstats.com/fighter-details/3be081c29bf734d9,70,155,1437
William,Gomis,Jaguar,14,3,0,False,183,145,73.0,Southpaw,"Jun 13, 1997",http://ufcstats.com/fighter-details/e1d40e8782d80bc2,73,145,1557
Akihiro,Gono,,35,21,8,False,170,170,68.0,Switch,"Oct 07, 1974",http://ufcstats.com/fighter-details/b2acebbef8da14ea,68,170,1487
Gabriel,Gonzaga,Napao,17,11,0,False,188,242,76.0,Orthodox,"May 18, 1979",http://ufcstats.com/fighter-details/270b89c00ef0c55c,76,242,1512
Justin,Gonzales,J-Train,6,0,0,False,175,145,72.0,Orthodox,"Apr 28, 1991",http://ufcstats.com/fighter-details/94535f76f43b466a,72,145,1500
Erick,Gonzalez,The Ghost Pepper,14,8,0,False,180,155,75.0,Orthodox,"Jan 20, 1992",http://ufcstats.com/fighter-details/a2ccf35a88346a91,75,155,1446
Fabian,Gonzalez,,2,1,0,False,178,135,,,,http://ufcstats.com/fighter-details/69c071bc2621e8b0,,135,1500
Fernando,Gonzalez,The Menifee Maniac,26,14,0,False,175,170,68.0,Southpaw,"Sep 15, 1983",http://ufcstats.com/fighter-details/be5aab761c40ef35,68,170,1500
Jason,Gonzalez,Nicoya,11,5,0,False,188,155,74.0,Southpaw,"Feb 28, 1990",http://ufcstats.com/fighter-details/e45cfa47f504033a,74,155,1465
Jennifer,Gonzalez,Jefa,13,5,0,False,157,125,,,"Mar 22, 1986",http://ufcstats.com/fighter-details/4f1a48f4e6ffb007,,125,1500
Jorge,Gonzalez,Street,16,4,0,False,188,205,76.0,Orthodox,"Feb 29, 1984",http://ufcstats.com/fighter-details/ff175a137b395e2b,76,205,1500
Lewis,Gonzalez,Lethal,11,3,0,False,178,170,,Orthodox,"Sep 19, 1987",http://ufcstats.com/fighter-details/2ff2e6e5abea3e53,,170,1479
Mikey,Gonzalez,Rolls,7,2,0,False,180,155,74.0,Orthodox,"Aug 13, 1985",http://ufcstats.com/fighter-details/de47c33e48b0ce38,74,155,1500
Nick,Gonzalez,The Ghost,17,12,0,False,168,155,,Orthodox,"Mar 03, 1981",http://ufcstats.com/fighter-details/28d8638ea0a71908,,155,1500
Pearl,Gonzalez,,6,3,0,False,163,115,,Orthodox,"Aug 12, 1986",http://ufcstats.com/fighter-details/1ebdcb7488d0ebee,,115,1462
Kier,Gooch,,2,7,0,False,,155,,,"Apr 21, 1986",http://ufcstats.com/fighter-details/1bda4867f1baceac,,155,1500
Lyman,Good,Cyborg,21,6,0,False,183,170,74.0,Orthodox,"May 26, 1985",http://ufcstats.com/fighter-details/4e0692ad070976e4,74,170,1512
Jared,Gooden,NiteTrain,23,10,0,False,183,170,77.0,Orthodox,"Dec 05, 1993",http://ufcstats.com/fighter-details/c730a0be691dc081,77,170,1453
Gary,Goodridge,Big Daddy,23,22,1,False,190,249,,Orthodox,"Jan 17, 1966",http://ufcstats.com/fighter-details/fbbde91f7bc2d3c5,,249,1510
Jordan,Goodwin,,0,0,0,False,,155,,,,http://ufcstats.com/fighter-details/7f98d9d5a10fa25c,,155,1500
Gerard,Gordeau,,2,2,0,False,196,216,,Orthodox,"Mar 30, 1959",http://ufcstats.com/fighter-details/279093302a6f44b3,,216,1500
Eddie,Gordon,Truck,8,4,0,False,183,185,76.0,Orthodox,"Jul 22, 1983",http://ufcstats.com/fighter-details/8cad40a75e5c97f5,76,185,1460
Jared,Gordon,Flash,21,7,0,False,175,155,68.0,Orthodox,"Sep 06, 1988",http://ufcstats.com/fighter-details/7026eca45f65377b,68,155,1568
Malcolm,Gordon,X,14,8,0,False,170,125,71.0,Switch,"May 19, 1990",http://ufcstats.com/fighter-details/dee294e9717012c2,71,125,1448
Tebaris,Gordon,Boom,3,1,0,False,185,265,,Orthodox,"Jul 19, 1988",http://ufcstats.com/fighter-details/68c4ca70067bf282,,265,1500
Tresean,Gore,Mr. Vicious,6,3,0,False,183,185,75.0,Switch,"Jun 21, 1994",http://ufcstats.com/fighter-details/147e70aa6cc48cfc,75,185,1484
Alex,Gorgees,Hitman,6,1,0,False,188,155,74.0,Switch,"Aug 11, 1995",http://ufcstats.com/fighter-details/803bebcfb6d6f506,74,155,1480
Themba,Gorimbo,The Answer,14,5,0,False,185,170,77.0,Orthodox,"Jan 23, 1991",http://ufcstats.com/fighter-details/40f3cb27fc7305a1,77,170,1541
Tim,Gorman,The Psycho,9,4,0,False,165,135,,Southpaw,"Apr 29, 1983",http://ufcstats.com/fighter-details/c10eb2f12c489f6d,,135,1462
Chase,Gormley,,14,6,0,False,190,265,,Orthodox,,http://ufcstats.com/fighter-details/052ceb8976695342,,265,1460
Jonathan,Goulet,The Road Warrior,23,12,0,False,183,170,73.0,Orthodox,"Jul 13, 1979",http://ufcstats.com/fighter-details/fb1538b46877a695,73,170,1490
Thibault,Gouti,GT,12,5,0,False,178,155,72.0,Orthodox,"Feb 27, 1987",http://ufcstats.com/fighter-details/51e86de150ee8be6,72,155,1434
Wilson,Gouveia,,14,8,0,False,185,185,76.0,Orthodox,"Oct 03, 1978",http://ufcstats.com/fighter-details/af5b208e97f5d382,76,185,1530
Todd,Gouwenberg,,9,5,0,False,185,205,,Orthodox,"Sep 25, 1974",http://ufcstats.com/fighter-details/c44acf87e376c62b,,205,1500
Hugo,Govea,,0,1,0,False,,,,,,http://ufcstats.com/fighter-details/2391a73686200c5d,,,1500
Justin,Governale,The Therapist,5,5,0,False,,145,,,,http://ufcstats.com/fighter-details/ae954fd497025462,,145,1500
Damian,Grabowski,The Polish Pitbull,20,5,0,False,185,241,75.0,Orthodox,"May 12, 1980",http://ufcstats.com/fighter-details/3f11b5d4bd76a6d9,75,241,1443
Patryk,Grabowski,Czapla,5,1,0,False,,205,,,"Nov 12, 1995",http://ufcstats.com/fighter-details/4e163b53d1de1fbc,,205,1500
Cesar,Gracie,,0,1,0,False,178,181,,Orthodox,,http://ufcstats.com/fighter-details/079488710f012779,,181,1500
Crosley,Gracie,,2,2,0,False,175,190,,Orthodox,"Jul 18, 1979",http://ufcstats.com/fighter-details/52d92050a046bc17,,190,1500
Daniel,Gracie,,5,4,1,False,188,225,,Orthodox,,http://ufcstats.com/fighter-details/82d6a9ae41aac3f7,,225,1500
Igor,Gracie,,5,4,0,False,180,170,,,"Feb 04, 1980",http://ufcstats.com/fighter-details/722b870449243083,,170,1500
Kron,Gracie,,5,3,0,False,175,145,70.0,Southpaw,"Jul 11, 1988",http://ufcstats.com/fighter-details/242d36d241b43c12,70,145,1468
Neiman,Gracie,,6,0,0,False,183,170,,,,http://ufcstats.com/fighter-details/12d855d12a624da2,,170,1500
Ralek,Gracie,,3,1,0,False,188,210,,Orthodox,"Oct 04, 1985",http://ufcstats.com/fighter-details/84283233ec42be5f,,210,1500
Ralph,Gracie,,6,1,0,False,175,183,,Orthodox,,http://ufcstats.com/fighter-details/a9c45a8b21eabadc,,183,1500
Renzo,Gracie,,13,7,1,False,178,185,,Orthodox,"Mar 11, 1967",http://ufcstats.com/fighter-details/aae0897825336b1a,,185,1488
Rickson,Gracie,,11,0,0,False,178,185,,Switch,"Nov 20, 1958",http://ufcstats.com/fighter-details/194fc025f9355db6,,185,1500
Rodrigo,Gracie,,6,2,1,False,183,183,,Orthodox,"Apr 11, 1975",http://ufcstats.com/fighter-details/36877f0e62b25b96,,183,1500
Roger,Gracie,,8,2,0,False,193,185,79.0,Orthodox,"Sep 26, 1981",http://ufcstats.com/fighter-details/a6bbd3df469c6bea,79,185,1480
Rolles,Gracie,,8,4,0,False,193,242,,Orthodox,"Jul 14, 1978",http://ufcstats.com/fighter-details/e4a9dbade7c7e1a7,,242,1480
Royce,Gracie,,15,2,3,False,185,175,,Southpaw,"Dec 12, 1966",http://ufcstats.com/fighter-details/429e7d3725852ce9,,175,1609
Royler,Gracie,,5,5,1,False,173,150,,Southpaw,"Dec 06, 1965",http://ufcstats.com/fighter-details/b807814d977682eb,,150,1500
Ryan,Gracie,,5,2,0,False,175,200,,Orthodox,"Aug 14, 1974",http://ufcstats.com/fighter-details/0c3838c8f7c620c2,,200,1500
Bogdan,Grad,The Unleashed,15,3,0,False,173,145,70.0,Orthodox,"Sep 28, 1995",http://ufcstats.com/fighter-details/fb37795db81f93f3,70,145,1501
Scott,Graham,,3,1,0,False,193,185,,Orthodox,,http://ufcstats.com/fighter-details/6e4acc2c115215b5,,185,1500
Steven,Graham,,2,1,0,False,185,290,,Orthodox,,http://ufcstats.com/fighter-details/3e514f437c51ce0a,,290,1501
Miranda,Granger,Danger,7,3,0,False,170,115,68.0,Orthodox,"Apr 13, 1992",http://ufcstats.com/fighter-details/7559395ad833c074,68,115,1456
Davey,Grant,Dangerous,16,7,0,False,173,135,69.0,Orthodox,"Dec 18, 1985",http://ufcstats.com/fighter-details/113df4fde64735c6,69,135,1535
Dwight,Grant,The Body Snatcher,11,6,0,False,185,185,76.0,Switch,"Sep 14, 1984",http://ufcstats.com/fighter-details/8be158ca1e5ea6a0,76,185,1467
TJ,Grant,,21,5,0,False,178,155,72.0,Orthodox,"Feb 26, 1984",http://ufcstats.com/fighter-details/a26198ba5093147e,72,155,1608
Alexa,Grasso,,16,5,1,False,165,125,66.0,Orthodox,"Aug 09, 1993",http://ufcstats.com/fighter-details/e8b731feff72294b,66,125,1574
Tony,Gravely,,23,9,0,False,165,135,69.0,Orthodox,"Sep 28, 1991",http://ufcstats.com/fighter-details/601964f9654f911a,69,135,1499
Michael,Graves,,6,0,1,False,178,170,71.0,Orthodox,"Jan 08, 1991",http://ufcstats.com/fighter-details/3f1d23b01c552a13,71,170,1539
Shelton,Graves,The Gravedigger,7,3,0,False,188,255,76.0,Southpaw,"Oct 23, 1985",http://ufcstats.com/fighter-details/642862d6d63605cd,76,255,1500
James,Gray,The Phenom,4,1,0,False,175,135,,Orthodox,"Oct 25, 1987",http://ufcstats.com/fighter-details/2db65fc038c0018e,,135,1500
Kevin,Gray,Pocket Herc,9,4,0,False,163,125,67.0,Orthodox,"May 03, 1985",http://ufcstats.com/fighter-details/bb0d290026d7681d,67,125,1500
Sam,Greco,,3,1,1,False,188,205,,Orthodox,"May 03, 1967",http://ufcstats.com/fighter-details/6d12031661db8ac8,,205,1500
Desmond,Green,The Predator,23,8,0,False,178,155,73.0,Southpaw,"Oct 11, 1989",http://ufcstats.com/fighter-details/f046d724d2a84ac5,73,155,1538
Gabe,Green,Gifted,12,5,0,False,178,155,73.0,Switch,"May 02, 1993",http://ufcstats.com/fighter-details/5eb50529a8418b77,73,155,1506
King,Green,,32,17,1,False,178,155,71.0,Orthodox,"Sep 09, 1986",http://ufcstats.com/fighter-details/887961364be5ceb3,71,155,1543
Maurice,Greene,The Crochet Boss,9,7,0,False,201,258,80.0,Orthodox,"Jul 05, 1986",http://ufcstats.com/fighter-details/068f8a189a47fea6,80,258,1490
Matt,Grice,The Real One,15,5,0,False,173,145,70.0,Orthodox,"Jul 29, 1981",http://ufcstats.com/fighter-details/bfc2fc38a0e20211,70,145,1448
Forrest,Griffin,,19,7,0,False,190,205,77.0,Orthodox,"Mar 16, 1979",http://ufcstats.com/fighter-details/fcffee71cff5530e,77,205,1600
Jordan,Griffin,Native Psycho,18,9,0,False,178,145,73.0,Southpaw,"Feb 28, 1990",http://ufcstats.com/fighter-details/ebef46976554f975,73,145,1450
Max,Griffin,Pain,20,11,0,False,180,170,76.0,Orthodox,"Nov 29, 1985",http://ufcstats.com/fighter-details/b0d6a1d8ac3d563d,76,170,1526
Tyson,Griffin,,16,8,0,False,168,145,68.0,Orthodox,"Apr 20, 1984",http://ufcstats.com/fighter-details/20205040232ed0f3,68,145,1520
Chad,Griggs,The Grave Digger,11,3,0,False,185,205,73.0,Orthodox,"May 15, 1978",http://ufcstats.com/fighter-details/fdf18227faa596dd,73,205,1465
Charalampos,Grigoriou,Ferocious,8,5,0,False,170,135,67.0,Orthodox,"Mar 31, 1992",http://ufcstats.com/fighter-details/68b8ebdfce9dbb61,67,135,1458
Chuck,Grigsby,The Reverend,23,10,0,False,198,205,,Orthodox,,http://ufcstats.com/fighter-details/7fb4234670271505,,205,1500
Rodrigo,Gripp de Sousa,Riscado,7,9,0,False,180,205,,Orthodox,,http://ufcstats.com/fighter-details/dde70a112e053a6c,,205,1500
Maxim,Grishin,Maximus,32,10,2,False,190,205,78.0,Orthodox,"May 02, 1984",http://ufcstats.com/fighter-details/950d0ef5c17157c5,78,205,1484
Josh,Grispi,The Fluke,14,5,0,False,180,145,74.0,Orthodox,"Oct 14, 1988",http://ufcstats.com/fighter-details/60ba33c3f555a7a3,74,145,1424
Garrett,Gross,,11,7,0,False,175,155,,Orthodox,"Aug 08, 1988",http://ufcstats.com/fighter-details/6741218640534d8b,,155,1500
Kendall,Grove,Da Spyder,23,17,0,False,198,185,79.0,Orthodox,"Nov 12, 1982",http://ufcstats.com/fighter-details/234f3767ff0e5701,79,185,1505
Neil,Grove,Goliath,12,8,1,False,198,265,,Orthodox,"Jan 18, 1971",http://ufcstats.com/fighter-details/36a432f22144843e,,265,1480
Chris,Gruetzemacher,Gritz,15,5,0,False,173,155,68.0,Orthodox,"Jun 16, 1986",http://ufcstats.com/fighter-details/feaf00f3373435d6,68,155,1488
Vik,Grujic,The Spartan,6,6,0,False,180,170,73.0,Orthodox,"Feb 06, 1977",http://ufcstats.com/fighter-details/1e7483dbff40b84b,73,170,1460
Mike,Grundy,,12,4,0,False,170,145,72.0,Orthodox,"Jan 03, 1987",http://ufcstats.com/fighter-details/56fcb2c4d99f9d1b,72,145,1464
Wang,Guan,The Dongbei Tiger,20,1,1,False,175,145,71.0,Orthodox,"Mar 14, 1986",http://ufcstats.com/fighter-details/dd12382f28296f7b,71,145,1521
Anthony,Guarascio,The Daywalker,4,0,0,False,,265,,,"Feb 26, 1994",http://ufcstats.com/fighter-details/dc052ab64be66e1d,,265,1500
